ISBN10	Title	Author	Cover	Publisher	Pages
0060171626	What Your Mother Couldn't Tell You And Your Father Didn't Know: Advanced Relationship Skills For Better Communication And Lasting Intimacy	John Gray	http://www.openisbn.com/cover/0060171626_72.jpg	Harper	427
0441518095	The Man In The High Castle	Philip K. Dick	http://www.openisbn.com/cover/0441518095_72.jpg	Ace	0
082175565X	Warrior's Prize	Georgina Gentry	http://www.openisbn.com/cover/082175565X_72.jpg	Zebra	412
1551662671	Too Hot To Handle	Elizabeth Lowell	http://www.openisbn.com/cover/1551662671_72.jpg	Mira	249
0380802309	Someone To Watch Over Me (Bow Street, Book 1)	Lisa Kleypas	http://www.openisbn.com/cover/0380802309_72.jpg	Avon	368
037348383X	Conard County: Boots &amp; Badges	Rachel Lee	http://www.openisbn.com/cover/037348383X_72.jpg	Silhouette	0
0671569031	Amaryllis	Jayne Castle	http://www.openisbn.com/cover/0671569031_72.jpg	Pocket Books	336
0140621792	Madame Bovary (Penguin Popular Classics)	Gustave Flaubert	http://www.openisbn.com/cover/0140621792_72.jpg	Penguin Popular Classics	352
0061092177	Small Gods	Terry Pratchett	http://www.openisbn.com/cover/0061092177_72.jpg	HarperTorch	384
0843941219	An Old-Fashioned Southern Christmas	Leigh Greenwood,Connie Mason,Nelle McFather,Susan	http://www.openisbn.com/cover/0843941219_72.jpg	Leisure Books (Mm)	448
0373224729	Runaway Heart (Harlequin Intrigue, No. 472)	Saranne Dawson	http://www.openisbn.com/cover/0373224729_72.jpg	Harlequin	248
0373118864	An Incovenient Husband (Harlequin Presents, No 1886)	Karen Van Der Zee	http://www.openisbn.com/cover/0373118864_72.jpg	Harlequin	189
0671868322	The Secret (Fear Street Saga Trilogy, No. 2)	R. L. Stine	http://www.openisbn.com/cover/0671868322_72.jpg	Simon Pulse	160
0440983568	Stranger With My Face	Lois Duncan	http://www.openisbn.com/cover/0440983568_72.jpg	Laurel Leaf	256
0671868330	The Burning (The Fear Street Saga #3)	R. L. Stine	http://www.openisbn.com/cover/0671868330_72.jpg	Simon Pulse	192
0671738232	The Goodnight Kiss (Fear Street Super Chillers, No. 3)	R. L. Stine	http://www.openisbn.com/cover/0671738232_72.jpg	Simon Pulse	216
067189434X	The Dark Secret (Fear Street: Cataluna Chronicles, No. 2)	R. L. Stine	http://www.openisbn.com/cover/067189434X_72.jpg	Simon Pulse	160
0671745115	The Wicked Heart	Christopher Pike	http://www.openisbn.com/cover/0671745115_72.jpg	Simon Pulse	256
0671690590	Master Of Murder	Christopher Pike	http://www.openisbn.com/cover/0671690590_72.jpg	Simon Pulse	208
0671724851	The Prom Queen (Fear Street, No. 15)	R. L. Stine	http://www.openisbn.com/cover/0671724851_72.jpg	Simon Pulse	176
0590430149	Slumber Party (Point Paperback)	Christopher Pike	http://www.openisbn.com/cover/0590430149_72.jpg	Scholastic Paperbacks	176
0671724819	The Fire Game (Fear Street, No. 11)	R. L. Stine	http://www.openisbn.com/cover/0671724819_72.jpg	Simon Pulse	160
0590403214	Aliens In The Family	Margaret Mahy	http://www.openisbn.com/cover/0590403214_72.jpg	Scholastic	174
0671745107	The Immortal	Christopher Pike	http://www.openisbn.com/cover/0671745107_72.jpg	Simon Pulse	224
0671894331	The Evil Moon (Fear Street: Cataluna Chronicles, No. 1)	R. L. Stine	http://www.openisbn.com/cover/0671894331_72.jpg	Simon Pulse	160
0671702432	Halloween Party (Fear Street, No. 8)	R. L. Stine	http://www.openisbn.com/cover/0671702432_72.jpg	Archway Paperbacks	148
0671550551	Execution Of Innocence Paperback	Christopher Pike	http://www.openisbn.com/cover/0671550551_72.jpg	Simon Pulse	208
0671726498	A Gift Of Magic	Lois Duncan	http://www.openisbn.com/cover/0671726498_72.jpg	Simon Pulse	0
0440918642	Daughters Of Eve	Lois Duncan	http://www.openisbn.com/cover/0440918642_72.jpg	Laurel Leaf	256
0345274539	She	H. Rider Haggard	http://www.openisbn.com/cover/0345274539_72.jpg	Ballantine Books (Mm)	282
0671676563	Scavenger Hunt	Christopher Pike	http://www.openisbn.com/cover/0671676563_72.jpg	Simon Pulse	215
0590433105	Christmas Killer (Point)	Patricia Windsor	http://www.openisbn.com/cover/0590433105_72.jpg	Scholastic Paperbacks	0
0441515339	Magicats 2	Jack Dann,Gardner Dozois	http://www.openisbn.com/cover/0441515339_72.jpg	Ace	0
0689829833	The Dark Is Rising (The Dark Is Rising Sequence)	Susan Cooper	http://www.openisbn.com/cover/0689829833_72.jpg	Margaret K. McElderry Books	232
0441515304	Magicats!	Jack Dann	http://www.openisbn.com/cover/0441515304_72.jpg	Ace	270
078600312X	Prey	William W. Johnstone	http://www.openisbn.com/cover/078600312X_72.jpg	Pinnacle	352
0883632012	The Jungle Books	Rudyard Kipling	http://www.openisbn.com/cover/0883632012_72.jpg	Universe	340
0786889063	The Codicil: A Novel	Tom Topor	http://www.openisbn.com/cover/0786889063_72.jpg	Hyperion	564
0316290238	The Collector (Back Bay Books)	John Fowles	http://www.openisbn.com/cover/0316290238_72.jpg	Back Bay Books	320
0374386137	A Wrinkle In Time (Madeleine L'Engle's Time Quintet)	Madeleine L'Engle	http://www.openisbn.com/cover/0374386137_72.jpg	Farrar, Straus And Giroux (BYR)	206
0425065553	The White Plague	Frank Herbert	http://www.openisbn.com/cover/0425065553_72.jpg	Berkley	501
0192834347	Little Women (Oxford World's Classics)	Louisa May Alcott,Valerie Alderson	http://www.openisbn.com/cover/0192834347_72.jpg	Oxford University Press, USA	530
0373226691	Familiar Mirage (Fear Familiar #14) (Harlequin Intrigue #669)	Caroline Burnes	http://www.openisbn.com/cover/0373226691_72.jpg	Harlequin	256
050552385X	Sixpence Bride (Timeswept)	Virginia Farmer	http://www.openisbn.com/cover/050552385X_72.jpg	Love Spell	310
0553801619	Whisker Of Evil: A Mrs. Murphy Mystery	Rita Mae Brown	http://www.openisbn.com/cover/0553801619_72.jpg	Bantam	320
0060004703	Engaged To Die (Death On Demand Mysteries, No. 14)	Carolyn Hart	http://www.openisbn.com/cover/0060004703_72.jpg	Avon	352
0553582852	The Tail Of The Tip-Off (Mrs. Murphy Mysteries)	Rita Mae Brown	http://www.openisbn.com/cover/0553582852_72.jpg	Bantam	367
0743482247	Arson And Old Lace (Far Wychwood Mysteries, No. 1)	Patricia Harwin	http://www.openisbn.com/cover/0743482247_72.jpg	Pocket Books	304
0451211715	Dying To Retire (Murder She Wrote, No. 21)	Jessica Fletcher,Donald Bain	http://www.openisbn.com/cover/0451211715_72.jpg	Signet	272
0821769286	Knight Triumphant (Zebra Historical Romance)	Shannon Drake	http://www.openisbn.com/cover/0821769286_72.jpg	Zebra	512
0843937335	Sweet Chance	Carole Howey	http://www.openisbn.com/cover/0843937335_72.jpg	Leisure Books (Mm)	0
0380753014	Warrior's Woman (Avon)	Johanna Lindsey	http://www.openisbn.com/cover/0380753014_72.jpg	Avon	448
0505525313	The Selkie	Melanie Jackson	http://www.openisbn.com/cover/0505525313_72.jpg	Love Spell	358
0821772279	Realm Of Shadows	Shannon Drake	http://www.openisbn.com/cover/0821772279_72.jpg	Zebra	416
0380767597	Forget Me Not	Elizabeth Lowell	http://www.openisbn.com/cover/0380767597_72.jpg	Avon	384
0380897393	When Love Awaits	Johanna Lindsey	http://www.openisbn.com/cover/0380897393_72.jpg	Avon	368
0553561537	Desire	Amanda Quick	http://www.openisbn.com/cover/0553561537_72.jpg	Bantam	400
0380811987	Rules Of Engagement (Governess Brides, Book 2)	Christina Dodd	http://www.openisbn.com/cover/0380811987_72.jpg	Avon	384
0312987846	The Spy (Liars Club, Book 3)	Celeste Bradley	http://www.openisbn.com/cover/0312987846_72.jpg	St. Martin's Paperbacks	384
0380761483	So Worthy My Love	Kathleen E. Woodiwiss	http://www.openisbn.com/cover/0380761483_72.jpg	Avon	672
0743460537	Beauty	Susan Wilson	http://www.openisbn.com/cover/0743460537_72.jpg	Pocket	240
0451208072	St. Raven	Jo Beverley	http://www.openisbn.com/cover/0451208072_72.jpg	Signet	384
0553574108	I Thee Wed	Amanda Quick	http://www.openisbn.com/cover/0553574108_72.jpg	Bantam	384
0671689738	Sweet Liar	Deveraux	http://www.openisbn.com/cover/0671689738_72.jpg	Atria	384
0743478967	Holly (Deveraux, Jude)	Jude Deveraux	http://www.openisbn.com/cover/0743478967_72.jpg	Atria	288
1568655878	Petals On The River	Kathleen E. Woodiwiss	http://www.openisbn.com/cover/1568655878_72.jpg	GuildAmerica Books	0
0743467221	Legends Lake	JoAnn Ross	http://www.openisbn.com/cover/0743467221_72.jpg	Pocket	416
0373286716	Sun Woman (Harlequin Historical, No. 71)	Lindsay McKenna	http://www.openisbn.com/cover/0373286716_72.jpg	Harlequin	298
0061031534	The Reluctant Suitor	Kathleen E. Woodiwiss	http://www.openisbn.com/cover/0061031534_72.jpg	Avon	592
0451205804	Hazard	Jo Beverley	http://www.openisbn.com/cover/0451205804_72.jpg	Signet	384
0821774166	All I Ever Needed (Zebra Historical Romance)	Jo Goodman	http://www.openisbn.com/cover/0821774166_72.jpg	Zebra	352
0553580280	Catch As Cat Can (Mrs. Murphy Mysteries)	Rita Mae Brown	http://www.openisbn.com/cover/0553580280_72.jpg	Bantam	368
1565073193	Emilie's Creative Home Organizer	Emilie Barnes	http://www.openisbn.com/cover/1565073193_72.jpg	Harvest House Publishers	348
050552516X	Ravyn's Flight (Jarved 9, Book 1)	Patti O'Shea	http://www.openisbn.com/cover/050552516X_72.jpg	Love Spell	320
0451623142	With Malice Toward None (Mentor Series)	Stephen B. Oates	http://www.openisbn.com/cover/0451623142_72.jpg	Signet	1
0451523024	Uncle Tom's Cabin	Harriet Beecher Stowe,John William Ward	http://www.openisbn.com/cover/0451523024_72.jpg	Signet Classics	496
0399151079	The Cat Who Talked Turkey	Lilian Jackson Braun	http://www.openisbn.com/cover/0399151079_72.jpg	Putnam Adult	192
0553442856	LORD OF THE ISLAND (Loveswept)	Kimberly Wagner	http://www.openisbn.com/cover/0553442856_72.jpg	Loveswept	226
0373241062	Cowboy'S Lady (Silhouette Special Edition)	Victoria Pade	http://www.openisbn.com/cover/0373241062_72.jpg	Silhouette	256
0671644483	Wishes	Jude Deveraux	http://www.openisbn.com/cover/0671644483_72.jpg	Pocket	0
0671446886	The Endearment	Lavyrle Spencer	http://www.openisbn.com/cover/0671446886_72.jpg	Richard Gallen Books/ Distributed By Pocket Books/	0
0373153309	Circle Of Gold (SR)	Diana Palmer	http://www.openisbn.com/cover/0373153309_72.jpg	Silhouette	184
0373701217	Winter Roses (Harlequin Superromance No. 121)	Danielle Trent	http://www.openisbn.com/cover/0373701217_72.jpg	Harlequin	0
0373098596	Hardhearted (That Special Woman!) (Silhouette Special Edition #859)	Bay Matthews	http://www.openisbn.com/cover/0373098596_72.jpg	Silhouette	251
0373097360	Liberation Of Layla (Silhouette Special Edition)	Sarah Temple	http://www.openisbn.com/cover/0373097360_72.jpg	Silhouette	0
084232920X	Assassins (Left Behind, Book 6)	Tim LaHaye,Jerry B. Jenkins	http://www.openisbn.com/cover/084232920X_72.jpg	Tyndale House Publishers, Inc.	448
0373706766	The Texas Way: Home On The Ranch #1 (Harlequin Superromance, No 676)	Jan Freed	http://www.openisbn.com/cover/0373706766_72.jpg	Harlequin	297
0373707657	One More Rodeo (Harlequin Superromance No. 765)	Lynnette Kent	http://www.openisbn.com/cover/0373707657_72.jpg	Harlequin	191
0553266926	The Rapture	Hal Lindsey	http://www.openisbn.com/cover/0553266926_72.jpg	Bantam	0
0880705760	No Wonder They Call Him Savior: Chronicles Of The Cross	Max Lucado	http://www.openisbn.com/cover/0880705760_72.jpg	Multnomah Books	199
0380806290	The Wedding Bargain	Victoria Alexander	http://www.openisbn.com/cover/0380806290_72.jpg	Avon	384
0451408772	Calypso Magic (Magic Trilogy)	Catherine Coulter	http://www.openisbn.com/cover/0451408772_72.jpg	Topaz	416
0842329161	Apollyon: The Destroyer Is Unleashed (Left Behind #5)	Tim LaHaye,Jerry B. Jenkins	http://www.openisbn.com/cover/0842329161_72.jpg	Tyndale House Publishers, Inc.	416
038075911X	The Black Lyon: The Magnificent Love Story Of A Fearless Lord And The Woman Who Tamed Him	Jude Deveraux	http://www.openisbn.com/cover/038075911X_72.jpg	Avon	276
0060675233	Born Of A Woman: A Bishop Rethinks The Virgin Birth And The Treatment Of Women By A Male-Dominated Church	John Shelby Spong	http://www.openisbn.com/cover/0060675233_72.jpg	HarperSanFrancisco	272
0380897342	Ambrosia	Rosanne Kohake	http://www.openisbn.com/cover/0380897342_72.jpg	Avon Books (Mm)	554
0373119194	Untouched (Harlequin Presents)	Field	http://www.openisbn.com/cover/0373119194_72.jpg	Harlequin	189
0060185708	The Reluctant Suitor	Kathleen E. Woodiwiss	http://www.openisbn.com/cover/0060185708_72.jpg	William Morrow	496
0842329285	The Indwelling: The Beast Takes Possession (Left Behind #7)	Tim LaHaye,Jerry B. Jenkins	http://www.openisbn.com/cover/0842329285_72.jpg	Alive Communications And Tyndale House Publishers	416
0892749482	Enjoying Where You Are On The Way To Where You Are Going	Joyce Meyer	http://www.openisbn.com/cover/0892749482_72.jpg	Harrison House Inc	210
1586608010	Texas Belles: One More Chance/Courtin' Patience/Susannah's Secret/The Sheriff And The Outlaw (Heartsong Novella Collection)	Kimberley Comeaux	http://www.openisbn.com/cover/1586608010_72.jpg	Barbour Publishing, Incorporated	464
0345275128	Touch The Sun	Cynthia Wright	http://www.openisbn.com/cover/0345275128_72.jpg	Ballantine Books	387
0060571454	The Princess Masquerade	Lois Greiman	http://www.openisbn.com/cover/0060571454_72.jpg	Avon	384
0373291515	Highland Wife (Harlequin Historical)	Lyn Stone	http://www.openisbn.com/cover/0373291515_72.jpg	Harlequin	304
0380777312	Mischief	Catherine Hart	http://www.openisbn.com/cover/0380777312_72.jpg	Avon Books (Mm)	0
0380811979	Rules Of Surrender (Governess Brides, Book 1)	Christina Dodd	http://www.openisbn.com/cover/0380811979_72.jpg	Avon	384
0553567772	Prince Of Shadows	Susan Krinard	http://www.openisbn.com/cover/0553567772_72.jpg	Fanfare	384
0380385880	Shanna	Kathleen E. Woodiwiss	http://www.openisbn.com/cover/0380385880_72.jpg	Avon	672
0060560789	Your Wicked Ways	Eloisa James	http://www.openisbn.com/cover/0060560789_72.jpg	Avon	384
0821775472	When We Touch (Zebra Historical Romance)	Shannon Drake	http://www.openisbn.com/cover/0821775472_72.jpg	Zebra	448
0312982305	The Wedding Night	Olivia Drake	http://www.openisbn.com/cover/0312982305_72.jpg	St. Martin's Paperbacks	352
0505524945	A Love To Cherish	Connie Mason	http://www.openisbn.com/cover/0505524945_72.jpg	Love Spell	364
0553565044	False Dawn	Paul Levine	http://www.openisbn.com/cover/0553565044_72.jpg	Crimeline	368
0425194833	Miss Wonderful (Carsington Family Series)	Loretta Chase	http://www.openisbn.com/cover/0425194833_72.jpg	Berkley	352
0425194868	The Seduction (Berkley Sensation)	Julia Ross	http://www.openisbn.com/cover/0425194868_72.jpg	Berkley	352
0743470036	A Deal With The Devil	Liz Carlyle	http://www.openisbn.com/cover/0743470036_72.jpg	Pocket Star	384
067100333X	Come The Spring	Julie Garwood	http://www.openisbn.com/cover/067100333X_72.jpg	Atria	368
071671017X	Aha! Insight	Martin Gardner	http://www.openisbn.com/cover/071671017X_72.jpg	W H Freeman &amp; Co (Sd)	179
0736907734	Speak To My Heart, God: For Every Need, For Every Moment. . .	Kay Arthur	http://www.openisbn.com/cover/0736907734_72.jpg	Harvest House Publishers	336
0451409094	The Dragon Hour	Connie Flynn	http://www.openisbn.com/cover/0451409094_72.jpg	Onyx	416
0515127213	The Courtship	Catherine Coulter	http://www.openisbn.com/cover/0515127213_72.jpg	Jove	352
0553212281	The Tell-Tale Heart (Bantam Classics)	Edgar Allan Poe	http://www.openisbn.com/cover/0553212281_72.jpg	Bantam Classics	448
0553379623	Caring For Your Baby And Young Child: Birth To Age 5	Steven P. Shelov,Robert E. Hannemann	http://www.openisbn.com/cover/0553379623_72.jpg	Bantam	736
1575665646	Dating Bootcamp: Conquering The Dating Obstacle Course	Lisa Altalida	http://www.openisbn.com/cover/1575665646_72.jpg	Alpha	288
1576739627	The Prayer Of Jabez For Women	Darlene Marie Wilkinson,Darlene Wilkinson	http://www.openisbn.com/cover/1576739627_72.jpg	Multnomah	91
068985482X	A Day At The Beach	Lauryn Silverhardt,Jason Fruchter	http://www.openisbn.com/cover/068985482X_72.jpg	Simon Spotlight/Nickelodeon	22
0786004509	All Fall Down	Zachary Alan Fox	http://www.openisbn.com/cover/0786004509_72.jpg	Pinnacle	477
0786006285	Quicksand	William P. Wood	http://www.openisbn.com/cover/0786006285_72.jpg	Pinnacle	352
0553584901	Shady Lady	Elizabeth Thornton	http://www.openisbn.com/cover/0553584901_72.jpg	Bantam	384
0821758942	Exquisite	Joan Overfield	http://www.openisbn.com/cover/0821758942_72.jpg	Zebra	304
0743465067	Highlander Unbound	Julia London	http://www.openisbn.com/cover/0743465067_72.jpg	Pocket Star	400
0440225884	The Damsel: The Bride Quest #2	Claire Delacroix	http://www.openisbn.com/cover/0440225884_72.jpg	Dell	384
0061059471	Cat In The Dark: A Joe Grey Mystery (Joe Grey Mysteries)	Shirley Rousseau Murphy	http://www.openisbn.com/cover/0061059471_72.jpg	Avon	320
0425191230	Material Girl (Berkley Sensation)	Julia London	http://www.openisbn.com/cover/0425191230_72.jpg	Berkley	400
0553268481	New Moon Rising	Eugenia Price	http://www.openisbn.com/cover/0553268481_72.jpg	Bantam	311
0394551540	Alaska	James A. Michener	http://www.openisbn.com/cover/0394551540_72.jpg	Random House	868
0688065716	The Sands Of Time	Sidney Sheldon	http://www.openisbn.com/cover/0688065716_72.jpg	William Morrow	412
0449221873	Mexico	James A. Michener	http://www.openisbn.com/cover/0449221873_72.jpg	Fawcett	672
0515061786	Grave Mistake	Ngaio Marsh	http://www.openisbn.com/cover/0515061786_72.jpg	Jove	0
0515070742	Final Curtain	Ngaio Marsh	http://www.openisbn.com/cover/0515070742_72.jpg	Jove	0
0515075051	Photo Finish	Ngaio Marsh	http://www.openisbn.com/cover/0515075051_72.jpg	Jove	0
0688066631	Whirlwind	James Clavell	http://www.openisbn.com/cover/0688066631_72.jpg	William Morrow &amp; Co	1147
034525385X	Sybil Leek's Book Of The Curious And The Occult	Sybil Leek	http://www.openisbn.com/cover/034525385X_72.jpg	Ballantine Books	181
0891098623	The Message Of Hope	Dan Peterson,Eugene H. Peterson	http://www.openisbn.com/cover/0891098623_72.jpg	Navpress Publishing Group	0
014004891X	Of Mice And Men / Cannery Row (2 Books In 1)	John Steinbeck	http://www.openisbn.com/cover/014004891X_72.jpg	Penguin (Non-Classics)	320
0449219569	Comeback	Dick Francis	http://www.openisbn.com/cover/0449219569_72.jpg	Fawcett	336
0449206521	Tales Of The South Pacific	James A. Michener	http://www.openisbn.com/cover/0449206521_72.jpg	Fawcett	384
0446404462	Something In The Water (Peter Shandy Mysteries)	Charlotte MacLeod	http://www.openisbn.com/cover/0446404462_72.jpg	Mysterious Pr	226
0449206394	A Death At St. Anselm's	Isabelle Holland	http://www.openisbn.com/cover/0449206394_72.jpg	Fawcett	0
0553564994	Homeland: The Crown Family Saga, 1890-1900	John Jakes	http://www.openisbn.com/cover/0553564994_72.jpg	Bantam Books	0
